web-scraper-order,web-scraper-start-url,image-src,info
"1589788245-1890","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-067-chinchou.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/chinchou/"" class=""name"">Chinchou</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/lightning/"" class=""color""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Gentle Slap</span>: 30</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/sumiyoshi-kizuki/"" class=""artist"">Sumiyoshi Kizuki</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/067/"" class=""number"">067</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">On the dark ocean floor, its only means of communication is its constantly flashing lights.</p>"
"1589788245-1982","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-159-crushing_hammer.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/crushing-hammer/"" class=""name"">Crushing Hammer</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/item/"" class=""type"">Item</a></p><p>Flip a coin. If heads, discard an Energy from 1 of your opponent’s Pokémon.</p>
<p>You may play any number of Item cards during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/sadaji/"" class=""artist"">sadaji</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/159/"" class=""number"">159</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
"1589788245-1882","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-059-inteleon.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/inteleon/"" class=""name"">Inteleon</a> — <a href=""https://pkmncards.com/hp/160/"" class=""hp"">160 HP</a> — <a href=""https://pkmncards.com/color/water/"" class=""color""><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-2/"" class=""stage"">Stage 2</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Adrizzile+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Drizzile</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Silent Shot</span>: 40<br>
Discard a random card from your opponent’s hand.</p>
<p><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Hydro Snipe</span>: 100<br>
You may put an Energy attached to your opponent’s Active Pokémon into their hand.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/lightning/"" class=""weakness""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/akira-komayama/"" class=""artist"">Akira Komayama</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/059/"" class=""number"">059</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.</p>"
"1589788245-2030","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-207-bede.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/bede/"" class=""name"">Bede</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/supporter/"" class=""type"">Supporter</a></p><p>Attach a basic Energy card from your hand to 1 of your Benched Pokémon.</p>
<p>You may play only 1 Supporter card during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/naoki-saito/"" class=""artist"">Naoki Saito</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/207/"" class=""number"">207</a>/202 — <a href=""https://pkmncards.com/rarity/rare-rainbow/"" class=""rarity"">Rare Rainbow</a></p>"
"1589788245-1883","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-060-chewtle.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/chewtle/"" class=""name"">Chewtle</a> — <a href=""https://pkmncards.com/hp/80/"" class=""hp"">80 HP</a> — <a href=""https://pkmncards.com/color/water/"" class=""color""><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Bite</span>: 30</p>
<p><abbr title=""Water"" class=""energy-symbol water""><span class=""vh"">[</span>W<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Water Gun</span>: 50</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/lightning/"" class=""weakness""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/2/"" class=""retreat-cost"">2</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/mina-nakai/"" class=""artist"">Mina Nakai</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/060/"" class=""number"">060</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go.</p>"
"1589788245-1967","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-144-noctowl.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/noctowl/"" class=""name"">Noctowl</a> — <a href=""https://pkmncards.com/hp/110/"" class=""hp"">110 HP</a> — <a href=""https://pkmncards.com/color/colorless/"" class=""color""><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Ahoothoot+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Hoothoot</a></p><p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Wing Attack</span>: 40</p>
<p><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Carry Off</span><br>
Choose 1 of your opponent’s Benched Pokémon. They shuffle that Pokémon and all attached cards into their deck. Then, shuffle this Pokémon and all attached cards into your deck.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/lightning/"" class=""weakness""><abbr title=""Lightning"" class=""energy-symbol lightning""><span class=""vh"">[</span>L<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance: <a href=""https://pkmncards.com/resistance/fighting/"" class=""resistance""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">-30</span><br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/kawayoo/"" class=""artist"">kawayoo</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/144/"" class=""number"">144</a>/202 — <a href=""https://pkmncards.com/rarity/rare/"" class=""rarity"">Rare</a></p><p class=""flavor"">When it needs to think, it rotates its head 180 degrees to sharpen its intellectual power.</p>"
"1589788245-1915","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-092-diglett.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/diglett/"" class=""name"">Diglett</a> — <a href=""https://pkmncards.com/hp/60/"" class=""hp"">60 HP</a> — <a href=""https://pkmncards.com/color/fighting/"" class=""color""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr> <span class=""attack-name"">Scratch</span>: 10</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/hasegawa-saki/"" class=""artist"">Hasegawa Saki</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/092/"" class=""number"">092</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">If a Diglett digs through a field, it leaves the soil perfectly tilled and ideal for planting crops.</p>"
"1589788245-1980","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-157-bede.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/bede/"" class=""name"">Bede</a><br><a href=""https://pkmncards.com/type/trainer/"" class=""type"">Trainer</a> — <a href=""https://pkmncards.com/type/supporter/"" class=""type"">Supporter</a></p><p>Attach a basic Energy card from your hand to 1 of your Benched Pokémon.</p>
<p>You may play only 1 Supporter card during your turn.</p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/naoki-saito/"" class=""artist"">Naoki Saito</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/157/"" class=""number"">157</a>/202 — <a href=""https://pkmncards.com/rarity/uncommon/"" class=""rarity"">Uncommon</a></p>"
"1589788245-1940","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-117-galarian_zigzagoon.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/galarian-zigzagoon/"" class=""name"">Galarian Zigzagoon</a> — <a href=""https://pkmncards.com/hp/70/"" class=""hp"">70 HP</a> — <a href=""https://pkmncards.com/color/darkness/"" class=""color""><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/basic/"" class=""stage"">Basic</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">Headbutt Tantrum</span><br>
When you play this Pokémon from your hand onto your Bench during your turn, you may put 1 damage counter on 1 of your opponent’s Pokémon.</p>
<p><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Surprise Attack</span>: 30<br>
Flip a coin. If tails, this attack does nothing.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/grass/"" class=""weakness""><abbr title=""Grass"" class=""energy-symbol grass""><span class=""vh"">[</span>G<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/kirisaki/"" class=""artist"">kirisAki</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/117/"" class=""number"">117</a>/202 — <a href=""https://pkmncards.com/rarity/common/"" class=""rarity"">Common</a></p><p class=""flavor"">Thought to be the oldest form of Zigzagoon, it moves in zigzags and wreaks havoc upon its surroundings.</p>"
"1589788245-1947","https://pkmncards.com/set/sword-shield/","https://pkmncards.com/wp-content/uploads/en_US-SWSH1-124-toxicroak.jpg","<p class=""name-type""><a href=""https://pkmncards.com/name/toxicroak/"" class=""name"">Toxicroak</a> — <a href=""https://pkmncards.com/hp/110/"" class=""hp"">110 HP</a> — <a href=""https://pkmncards.com/color/darkness/"" class=""color""><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr></a><br><a href=""https://pkmncards.com/stage/stage-1/"" class=""stage"">Stage 1</a> — Evolves from <a href=""https://pkmncards.com?s=name%3Acroagunk+format%3Aupr-on-standard-2020%2Cblw-on-expanded-2020&amp;display=full&amp;sort=rating"" class=""evolves-from"">Croagunk</a></p><p><a href=""https://pkmncards.com/has/ability/"" class=""ability""><em>Ability</em></a>: <span class=""ability-name"">More Poison</span><br>
Put 2 more damage counters on your opponent’s Poisoned Pokémon during Pokémon Checkup.</p>
<p><abbr title=""Darkness"" class=""energy-symbol darkness""><span class=""vh"">[</span>D<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr><abbr title=""Colorless"" class=""energy-symbol colorless""><span class=""vh"">[</span>C<span class=""vh"">]</span></abbr> <span class=""attack-name"">Poison Claws</span>: 70<br>
Flip a coin. If heads, your opponent’s Active Pokémon is now Poisoned.</p>
<p class=""weakness-resistance-retreat-cost"">weakness: <a href=""https://pkmncards.com/weakness/fighting/"" class=""weakness""><abbr title=""Fighting"" class=""energy-symbol fighting""><span class=""vh"">[</span>F<span class=""vh"">]</span></abbr></a><span class=""modifier"">×2</span><br>resistance:<br>retreat: <a href=""https://pkmncards.com/retreat-cost/1/"" class=""retreat-cost"">1</a></p><p class=""artist-set"">Illus. <a href=""https://pkmncards.com/artist/ryuta-fuse/"" class=""artist"">Ryuta Fuse</a><br><a href=""https://pkmncards.com/set/sword-shield/"" class=""set"">Sword &amp; Shield</a> — <a href=""https://pkmncards.com/number/124/"" class=""number"">124</a>/202 — <a href=""https://pkmncards.com/rarity/rare-holo/"" class=""rarity"">Rare Holo</a></p><p class=""flavor"">It bounces toward opponents and gouges them with poisonous claws. No more than a scratch is needed to knock out its adversaries.</p>"
